id,tipo,ano_registo,caixa,potencia,km,combustivel,marca,com_danos
31054,kombi,2007,automatica,250,150700,gasolina,volkswagen,nao
84591,kombi,2007,manual,140,151000,diesel,volkswagen,nao
22919,kombi,2012,manual,116,60800,diesel,ford,nao
42686,suv,2008,manual,129,150900,diesel,outra,nao
27480,limousine,2000,automatica,165,150800,gasolina,audi,nao
44206,compacto,2007,manual,65,150600,gasolina,outra,nao
1076,limousine,2001,manual,118,150300,gasolina,bmw,nao
76273,outro,2000,manual,95,150300,gasolina,renault,sim
68277,carrinha,2010,manual,140,90600,gasolina,volkswagen,sim
19465,limousine,2003,manual,180,151000,gasolina,mercedes_benz,nao
24961,coupe,2011,automatica,170,100300,gasolina,bmw,sim
13176,limousine,2005,manual,90,151000,diesel,volkswagen,nao
26044,carrinha,2007,manual,102,125500,gasolina,volkswagen,nao
181,kombi,2007,automatica,225,150200,diesel,audi,nao
8066,carrinha,2013,manual,140,60400,gasolina,opel,nao
45516,compacto,2003,manual,105,50300,gasolina,volkswagen,nao
442,coupe,2009,manual,218,90600,gasolina,bmw,nao
63765,carrinha,2004,manual,87,80000,gasolina,opel,nao
13323,kombi,2006,manual,105,151000,diesel,volkswagen,nao
61988,cabrio,2005,automatica,61,30800,gasolina,outra,nao
79693,limousine,2001,manual,66,150600,diesel,peugeot,sim
97931,kombi,2010,manual,143,151000,diesel,audi,nao
36576,limousine,2007,manual,129,100300,gasolina,bmw,nao
33431,limousine,2001,manual,170,150400,gasolina,bmw,nao
91260,kombi,2006,manual,140,150100,diesel,volkswagen,nao
42290,kombi,2000,manual,122,150100,gasolina,outra,nao
32100,carrinha,2009,manual,94,150700,outro,opel,nao
47226,kombi,2013,manual,170,125600,diesel,mercedes_benz,nao
5912,kombi,2011,manual,143,125000,diesel,audi,nao
39298,kombi,2009,automatica,224,150100,diesel,mercedes_benz,nao
92726,kombi,2008,automatica,224,150600,diesel,mercedes_benz,nao
98306,kombi,2011,automatica,190,150400,diesel,audi,nao
21361,compacto,2007,manual,87,80300,gasolina,outra,nao
76390,compacto,2013,manual,82,30300,gasolina,peugeot,nao
93180,compacto,2006,manual,54,125800,gasolina,volkswagen,nao
89051,carrinha,2005,manual,125,150600,gasolina,opel,nao
84889,compacto,2000,manual,60,125400,gasolina,outra,nao
66012,compacto,2002,manual,60,150900,gasolina,volkswagen,nao
12657,compacto,2003,manual,52,70000,gasolina,outra,nao
28494,cabrio,2000,manual,116,150500,gasolina,volkswagen,nao
94986,carrinha,2000,manual,110,150400,diesel,volkswagen,sim
43783,kombi,2007,manual,179,90600,diesel,audi,nao
30736,compacto,2002,manual,58,150800,gasolina,renault,nao
7500,limousine,2005,automatica,170,125300,gasolina,bmw,nao
67845,coupe,2011,automatica,239,150400,diesel,audi,nao
21206,suv,2001,manual,116,150700,diesel,outra,nao
23399,compacto,2008,manual,68,151000,diesel,peugeot,nao
75039,compacto,2006,manual,58,125500,gasolina,renault,sim
45819,limousine,2008,automatica,109,126000,diesel,mercedes_benz,nao
84042,compacto,2004,manual,55,150300,gasolina,opel,sim
92424,kombi,2009,manual,101,125300,diesel,opel,nao
19886,kombi,2003,manual,110,150000,diesel,volkswagen,nao
87154,compacto,2009,manual,105,61000,gasolina,outra,nao
85939,carrinha,2007,manual,140,150000,diesel,volkswagen,nao
86347,compacto,2015,manual,68,50800,outro,volkswagen,nao
84986,kombi,2009,automatica,147,150500,gasolina,outra,nao
8162,limousine,2004,automatica,143,90300,gasolina,mercedes_benz,nao
18649,kombi,2008,automatica,136,150900,diesel,mercedes_benz,nao
76625,coupe,2005,manual,147,150900,gasolina,opel,nao
55952,limousine,2000,manual,193,150200,gasolina,bmw,sim
49240,cabrio,2006,manual,103,125900,gasolina,opel,nao
56171,carrinha,2014,manual,105,100800,diesel,volkswagen,sim
99520,limousine,2001,automatica,90,150400,diesel,mercedes_benz,nao
89930,compacto,2003,manual,75,150600,diesel,volkswagen,sim
65216,limousine,2004,automatica,150,150200,diesel,mercedes_benz,nao
1067,coupe,2007,manual,218,125900,gasolina,bmw,nao
30252,suv,2011,manual,163,80800,diesel,ford,nao
77192,kombi,2005,automatica,150,150800,gasolina,volkswagen,nao
81557,suv,2015,manual,110,50100,diesel,volkswagen,nao
4502,compacto,2000,manual,45,101000,gasolina,outra,nao
15193,kombi,2004,manual,131,150000,diesel,volkswagen,sim
56129,coupe,2001,manual,179,150100,gasolina,audi,nao
42229,limousine,2011,manual,90,80600,diesel,audi,nao
74811,limousine,2011,manual,143,125900,gasolina,bmw,nao
72748,coupe,2012,automatica,71,40700,gasolina,outra,nao
92841,compacto,2011,automatica,71,50400,gasolina,outra,nao
31743,suv,2006,automatica,165,150300,outro,outra,sim
79362,kombi,2005,manual,75,150300,gasolina,volkswagen,nao
11649,carrinha,2008,automatica,145,150500,diesel,opel,nao
17144,kombi,2000,automatica,165,150400,gasolina,audi,nao
91220,coupe,2009,manual,241,125900,gasolina,opel,nao
1956,kombi,2010,manual,80,40900,gasolina,volkswagen,nao
55148,compacto,2005,manual,75,150100,gasolina,peugeot,nao
66214,kombi,2015,manual,122,30700,gasolina,volkswagen,nao
85109,limousine,2013,manual,150,80700,diesel,audi,nao
96187,suv,2012,manual,110,40500,diesel,outra,nao
56743,kombi,2011,manual,150,150700,diesel,opel,nao
59486,limousine,2000,manual,107,151000,gasolina,renault,nao
34936,cabrio,2004,manual,136,150000,gasolina,peugeot,nao
82606,limousine,2006,manual,101,60000,gasolina,ford,nao
54951,cabrio,2005,manual,61,125300,gasolina,outra,nao
14330,compacto,2002,manual,68,125500,gasolina,outra,nao
74472,kombi,2007,manual,75,70300,diesel,volkswagen,nao
20046,carrinha,2007,manual,150,100200,diesel,opel,nao
43900,limousine,2002,automatica,163,150300,diesel,bmw,nao
21094,carrinha,2005,manual,75,150200,diesel,opel,nao
39948,compacto,2002,manual,75,150400,diesel,volkswagen,nao
43239,kombi,2008,automatica,109,150600,diesel,ford,nao
97220,compacto,2013,manual,75,40100,gasolina,outra,nao
38776,compacto,2008,automatica,71,61000,gasolina,outra,nao
82417,limousine,2002,manual,136,150800,diesel,bmw,nao
26492,carrinha,2008,manual,74,150900,diesel,opel,nao
25377,kombi,2001,manual,125,150600,gasolina,outra,nao
51097,compacto,2003,manual,60,150500,gasolina,fiat,nao
81619,kombi,2010,automatica,143,150300,diesel,audi,nao
49609,cabrio,2014,manual,135,30700,gasolina,outra,nao
81055,limousine,2006,manual,68,150700,diesel,outra,nao
53320,limousine,2000,manual,131,150700,gasolina,ford,nao
13194,limousine,2009,manual,105,100500,gasolina,fiat,nao
21696,coupe,2008,manual,250,150900,gasolina,audi,nao
78651,kombi,2003,automatica,205,150200,diesel,audi,nao
76478,carrinha,2005,manual,82,150300,diesel,renault,nao
23307,compacto,2011,automatica,68,50700,gasolina,outra,nao
22938,limousine,2008,manual,102,100100,gasolina,volkswagen,nao
12766,compacto,2002,manual,58,150500,gasolina,opel,nao
475,kombi,2006,manual,155,125100,gasolina,opel,nao
4123,kombi,2001,manual,165,150100,gasolina,audi,nao
35262,kombi,2003,automatica,170,150500,diesel,mercedes_benz,nao
65085,kombi,2004,manual,125,150300,diesel,opel,sim
64604,compacto,2002,manual,60,150500,gasolina,volkswagen,nao
16299,kombi,2006,automatica,150,150200,gasolina,bmw,nao
52660,kombi,2005,automatica,177,150000,diesel,bmw,nao
2533,kombi,2009,manual,110,151000,diesel,opel,nao
76908,limousine,2007,automatica,190,150600,diesel,mercedes_benz,nao
25192,compacto,2002,manual,75,150900,gasolina,renault,nao
37364,kombi,2003,manual,116,150300,gasolina,volkswagen,nao
40022,coupe,2000,manual,75,150700,gasolina,opel,sim
28632,compacto,2003,manual,64,150900,gasolina,volkswagen,nao
2661,limousine,2007,manual,116,150000,gasolina,audi,nao
19858,carrinha,2006,manual,101,150300,gasolina,ford,nao
30320,limousine,2002,manual,116,150600,diesel,mercedes_benz,nao
79576,carrinha,2005,manual,150,150700,diesel,renault,nao
25691,limousine,2006,automatica,177,125900,diesel,bmw,nao
89600,carrinha,2008,manual,109,150700,gasolina,outra,nao
51438,compacto,2007,manual,64,70100,gasolina,volkswagen,nao
95884,compacto,2009,manual,58,60900,gasolina,renault,nao
38133,compacto,2005,manual,64,150100,diesel,outra,nao
18962,compacto,2004,manual,69,81000,gasolina,ford,nao
22772,compacto,2007,automatica,41,70900,diesel,outra,nao
89752,compacto,2005,manual,60,125400,gasolina,volkswagen,nao
2869,limousine,2000,manual,122,150400,gasolina,mercedes_benz,nao
46655,compacto,2014,manual,95,30000,diesel,ford,nao
53176,compacto,2009,automatica,68,70000,gasolina,outra,nao
16398,compacto,2001,automatica,41,150600,diesel,outra,nao
56294,carrinha,2006,manual,131,150100,diesel,volkswagen,sim
94731,kombi,2009,automatica,197,150200,diesel,bmw,nao
59071,kombi,2003,manual,101,150900,diesel,volkswagen,nao
7433,carrinha,2007,automatica,174,150800,diesel,volkswagen,nao
6121,limousine,2008,manual,105,150400,gasolina,opel,nao
20319,suv,2006,manual,125,150800,diesel,outra,nao
67046,compacto,2003,manual,40,80300,gasolina,outra,nao
74198,kombi,2010,manual,120,60900,gasolina,audi,nao
14077,carrinha,2003,manual,107,150000,gasolina,renault,nao
27972,compacto,2011,manual,86,125200,gasolina,outra,nao
23840,limousine,2006,manual,140,150000,diesel,volkswagen,nao
62333,cabrio,2006,manual,231,101000,gasolina,bmw,nao
21977,kombi,2012,manual,160,100900,gasolina,volkswagen,nao
57048,suv,2009,automatica,140,80100,gasolina,outra,nao
71162,compacto,2010,manual,54,40900,gasolina,fiat,nao
27113,compacto,2005,manual,65,100500,gasolina,outra,nao
48171,compacto,2000,manual,60,150200,gasolina,ford,sim
35213,kombi,2006,automatica,101,80200,diesel,volkswagen,nao
35988,limousine,2000,manual,90,150600,diesel,volkswagen,nao
19304,kombi,2006,manual,136,150900,diesel,volkswagen,nao
17978,limousine,2004,manual,131,150400,diesel,ford,nao
37703,kombi,2011,manual,140,150000,diesel,volkswagen,nao
23460,kombi,2001,manual,116,150600,diesel,volkswagen,nao
14601,compacto,2003,manual,84,90600,gasolina,outra,nao
27686,cabrio,2000,manual,136,151000,outro,mercedes_benz,nao
22667,limousine,2006,automatica,231,150000,diesel,bmw,sim
62568,kombi,2002,manual,101,150700,gasolina,ford,nao
52776,limousine,2007,automatica,150,90500,gasolina,volkswagen,nao
25732,compacto,2011,manual,60,60700,gasolina,outra,nao
45089,limousine,2007,manual,122,150000,diesel,bmw,nao
11366,suv,2010,manual,156,100500,diesel,outra,nao
45332,limousine,2004,manual,125,150000,diesel,opel,nao
94434,kombi,2004,automatica,179,150900,diesel,audi,nao
30519,compacto,2007,manual,41,125400,diesel,outra,nao
46909,carrinha,2010,manual,109,150700,diesel,outra,nao
47007,kombi,2002,automatica,143,150500,diesel,mercedes_benz,nao
86565,compacto,2001,automatica,125,100800,gasolina,mercedes_benz,nao
14443,cabrio,2003,manual,107,125600,gasolina,renault,nao
30803,kombi,2013,manual,131,100700,diesel,renault,nao
43533,limousine,2011,manual,143,150800,diesel,bmw,nao
96206,limousine,2005,manual,116,71000,gasolina,mercedes_benz,nao
81916,kombi,2004,manual,166,150100,gasolina,outra,nao
64466,carrinha,2007,manual,131,125100,diesel,renault,nao
605,limousine,2005,manual,186,150500,gasolina,outra,nao
42433,limousine,2006,manual,75,150400,gasolina,volkswagen,nao
40604,cabrio,2002,manual,136,150400,gasolina,peugeot,nao
25352,carrinha,2006,manual,105,150700,diesel,outra,nao
36225,limousine,2006,manual,75,150400,diesel,outra,nao
92139,compacto,2007,manual,83,125000,gasolina,outra,nao
13249,outro,2002,manual,109,150800,diesel,volkswagen,nao
16584,kombi,2006,manual,170,150300,diesel,peugeot,nao
3077,kombi,2004,automatica,143,90200,gasolina,mercedes_benz,nao
93022,compacto,2004,manual,64,150800,gasolina,volkswagen,nao
95947,suv,2007,manual,177,150000,diesel,outra,nao
7571,compacto,2009,manual,60,150800,diesel,renault,nao
60322,kombi,2006,manual,102,125100,gasolina,outra,nao
29055,limousine,2013,manual,86,125600,gasolina,outra,nao
83650,limousine,2000,automatica,131,125700,gasolina,outra,nao
24463,suv,2007,manual,136,150800,diesel,outra,nao
53579,limousine,2000,manual,102,150500,gasolina,mercedes_benz,nao
61289,carrinha,2006,manual,150,150200,diesel,opel,nao
4270,cabrio,2007,manual,125,125000,gasolina,opel,nao
96158,kombi,2003,automatica,193,150600,diesel,bmw,nao
2695,limousine,2003,manual,102,150400,gasolina,mercedes_benz,nao
66020,limousine,2005,manual,103,150500,gasolina,fiat,sim
14411,kombi,2008,manual,163,150800,diesel,bmw,nao
92776,kombi,2003,manual,101,150400,gasolina,ford,sim
87678,compacto,2013,manual,68,70000,diesel,peugeot,nao
67429,kombi,2011,manual,105,100600,diesel,audi,nao
97779,carrinha,2003,manual,116,150000,diesel,volkswagen,nao
53596,kombi,2005,automatica,192,150800,gasolina,bmw,nao
49404,limousine,2009,manual,140,125500,diesel,audi,nao
28882,kombi,2008,manual,105,125600,gasolina,opel,nao
23173,limousine,2013,manual,122,40400,gasolina,mercedes_benz,nao
55385,kombi,2010,manual,179,150700,gasolina,opel,sim
90444,limousine,2006,manual,163,150500,gasolina,renault,nao
72306,limousine,2003,automatica,192,150600,gasolina,bmw,nao
38711,cabrio,2004,automatica,61,125800,gasolina,outra,nao
54967,kombi,2011,manual,140,60400,diesel,audi,nao
83392,compacto,2007,manual,88,125400,gasolina,peugeot,nao
31924,limousine,2009,manual,110,100700,diesel,opel,nao
59949,limousine,2011,manual,102,40300,gasolina,audi,nao
53387,kombi,2008,manual,116,150600,diesel,ford,nao
88708,limousine,2002,automatica,150,125700,gasolina,outra,nao
84638,kombi,2000,manual,75,150800,gasolina,ford,nao
12079,limousine,2009,automatica,197,150000,diesel,bmw,nao
43478,outro,2003,automatica,130,125100,diesel,mercedes_benz,nao
21183,limousine,2000,automatica,193,150800,gasolina,bmw,sim
67459,suv,2009,automatica,224,150400,diesel,mercedes_benz,nao
8289,limousine,2011,manual,122,71000,gasolina,volkswagen,nao
47986,limousine,2003,automatica,163,150800,diesel,bmw,nao
10011,compacto,2001,manual,98,150900,gasolina,renault,nao
43243,kombi,2013,automatica,143,60800,diesel,outra,nao
41327,kombi,2010,manual,102,70100,gasolina,volkswagen,nao
21400,limousine,2002,automatica,102,125300,gasolina,audi,sim
84015,coupe,2002,automatica,197,150600,gasolina,mercedes_benz,nao
42254,suv,2009,manual,150,100300,diesel,opel,nao
77659,kombi,2006,manual,140,151000,diesel,audi,nao
74184,limousine,2002,manual,115,150700,gasolina,volkswagen,nao
24002,kombi,2002,manual,116,150100,gasolina,volkswagen,nao
56885,kombi,2006,manual,131,150600,diesel,volkswagen,nao
15391,limousine,2006,automatica,163,150500,diesel,bmw,nao
70992,kombi,2004,manual,226,150600,gasolina,ford,sim
95038,limousine,2012,manual,105,40200,gasolina,volkswagen,nao
65049,compacto,2000,manual,50,150700,gasolina,volkswagen,nao
75641,suv,2012,manual,143,50900,diesel,ford,nao
75851,kombi,2003,manual,163,150000,gasolina,mercedes_benz,nao
6492,limousine,2006,manual,250,150700,gasolina,volkswagen,nao
78072,compacto,2002,manual,54,126000,gasolina,fiat,nao
43739,suv,2004,automatica,197,151000,gasolina,ford,sim
40172,kombi,2003,manual,100,150600,diesel,volkswagen,nao
47584,limousine,2003,automatica,150,150900,gasolina,volkswagen,nao
73605,cabrio,2010,manual,120,60700,gasolina,outra,nao
36229,cabrio,2007,automatica,224,80600,diesel,mercedes_benz,nao
94895,carrinha,2002,automatica,116,151000,diesel,outra,sim
31409,limousine,2000,manual,118,150600,gasolina,bmw,sim
93129,suv,2003,automatica,163,150200,diesel,mercedes_benz,nao
88309,compacto,2000,manual,75,150500,gasolina,outra,nao
39770,carrinha,2000,manual,90,150800,diesel,outra,nao
35903,compacto,2008,manual,86,150200,gasolina,outra,nao
77428,kombi,2001,manual,101,151000,diesel,opel,nao
10593,kombi,2013,automatica,140,90700,diesel,audi,nao
96920,kombi,2006,automatica,158,150800,gasolina,outra,nao
54290,carrinha,2009,manual,109,150300,diesel,volkswagen,nao
13728,kombi,2007,automatica,231,150000,diesel,bmw,nao
59975,compacto,2000,manual,37,150800,gasolina,volkswagen,sim
71947,limousine,2006,manual,150,150900,gasolina,bmw,nao
94463,limousine,2001,manual,102,151000,gasolina,audi,nao
87912,kombi,2003,automatica,145,150500,gasolina,ford,nao
46873,kombi,2003,automatica,101,100100,gasolina,opel,nao
60533,compacto,2000,manual,60,150700,gasolina,fiat,nao
4599,limousine,2003,manual,139,125700,gasolina,outra,nao
96371,coupe,2010,automatica,190,150000,diesel,audi,nao
38649,compacto,2011,manual,133,30200,gasolina,renault,nao
21205,compacto,2012,manual,156,60000,gasolina,outra,nao
78136,limousine,2007,manual,80,125600,gasolina,volkswagen,nao
67693,carrinha,2006,manual,185,125400,gasolina,mercedes_benz,nao
22747,cabrio,2004,manual,110,60600,gasolina,outra,nao
41897,compacto,2000,manual,60,80300,gasolina,peugeot,nao
25864,compacto,2012,manual,68,40600,gasolina,fiat,nao
46225,compacto,2002,manual,50,151000,gasolina,volkswagen,nao
22157,coupe,2002,automatica,197,150400,gasolina,mercedes_benz,nao
66920,kombi,2003,manual,116,150200,gasolina,volkswagen,nao
95365,compacto,2012,manual,86,30700,gasolina,audi,nao
67205,limousine,2007,automatica,218,150200,diesel,outra,nao
18131,kombi,2012,manual,140,150200,diesel,volkswagen,nao
71250,compacto,2009,manual,60,125600,gasolina,opel,nao
95602,limousine,2001,manual,116,150400,diesel,outra,nao
95313,limousine,2006,manual,116,125000,gasolina,ford,sim
26885,carrinha,2011,manual,136,125200,diesel,outra,nao
96011,kombi,2006,manual,136,150700,gasolina,peugeot,sim
84250,carrinha,2008,manual,109,125600,diesel,ford,nao
73524,cabrio,2006,manual,150,150100,gasolina,outra,nao
1201,limousine,2011,manual,86,125200,gasolina,opel,nao
45357,compacto,2004,manual,64,151000,gasolina,outra,nao
70506,limousine,2007,manual,102,125000,gasolina,outra,nao
70248,kombi,2007,automatica,179,150200,diesel,audi,nao
85385,compacto,2000,automatica,125,150000,gasolina,mercedes_benz,nao
26306,compacto,2004,manual,116,125700,gasolina,outra,nao
74042,limousine,2008,manual,105,150800,outro,opel,sim
62585,compacto,2007,manual,65,150000,gasolina,fiat,nao
53063,kombi,2005,automatica,101,150300,diesel,volkswagen,nao
81750,kombi,2006,manual,125,151000,gasolina,opel,nao
43331,kombi,2002,manual,163,150200,diesel,bmw,nao
39328,coupe,2000,manual,116,150800,gasolina,volkswagen,nao
55028,kombi,2008,automatica,170,150900,diesel,mercedes_benz,nao
27865,compacto,2011,manual,65,40900,gasolina,outra,nao
47148,limousine,2001,manual,193,150400,gasolina,bmw,nao
7144,carrinha,2007,manual,84,100600,diesel,volkswagen,sim
65628,compacto,2007,manual,55,100000,gasolina,volkswagen,nao
14624,limousine,2003,manual,131,150700,diesel,volkswagen,nao
