id,tipo,ano_registo,caixa,potencia,km,combustivel,marca,com_danos,preco
23468,limousine,2001,manual,125,150100,gasolina,mercedes_benz,nao,2240
71935,limousine,2000,manual,105,150500,gasolina,bmw,sim,660
23818,limousine,2009,automatica,235,151000,diesel,bmw,nao,17030
27069,compacto,2004,manual,50,150800,gasolina,volkswagen,nao,1650
16797,limousine,2007,automatica,272,150800,diesel,bmw,nao,14019
92697,limousine,2005,manual,140,151000,diesel,volkswagen,sim,3740
34259,compacto,2012,manual,105,60800,gasolina,outra,nao,9210
55622,limousine,2006,automatica,306,150600,outro,mercedes_benz,nao,17040
41363,kombi,2003,manual,179,150900,diesel,audi,nao,4970
32546,kombi,2014,manual,105,80100,diesel,volkswagen,nao,8950
50315,coupe,2002,automatica,163,125400,gasolina,mercedes_benz,nao,5009
74824,compacto,2011,manual,54,90200,gasolina,fiat,nao,2900
3530,compacto,2005,manual,50,125800,diesel,outra,sim,1089
40427,compacto,2003,manual,56,125700,gasolina,outra,sim,510
97509,compacto,2002,manual,116,150000,gasolina,outra,nao,3290
69484,limousine,2008,manual,90,125200,gasolina,opel,nao,4040
15706,limousine,2003,automatica,163,150400,diesel,outra,nao,7540
61867,compacto,2003,manual,116,150300,gasolina,outra,nao,3300
53426,compacto,2003,manual,75,150100,gasolina,peugeot,nao,1509
44599,carrinha,2009,manual,105,125400,gasolina,opel,nao,3900
63179,kombi,2009,manual,80,125800,gasolina,volkswagen,sim,5160
34580,suv,2005,manual,163,150400,diesel,outra,nao,4530
65097,kombi,2003,manual,131,150000,diesel,ford,nao,1610
53061,limousine,2014,manual,105,50700,gasolina,volkswagen,nao,16050
42944,coupe,2015,manual,140,50300,diesel,volkswagen,nao,21490
41094,limousine,2000,manual,150,150200,gasolina,bmw,nao,2302
74608,kombi,2005,manual,75,125500,gasolina,volkswagen,nao,4000
89107,compacto,2003,manual,110,151000,diesel,outra,nao,2009
23377,limousine,2008,manual,170,150700,diesel,audi,nao,8090
34774,limousine,2002,automatica,129,150700,gasolina,mercedes_benz,nao,3329
61425,suv,2002,automatica,204,100400,gasolina,ford,nao,2560
51111,limousine,2016,manual,110,21000,diesel,audi,nao,25920
82125,compacto,2010,automatica,45,100300,diesel,outra,nao,5060
77032,cabrio,2010,manual,122,40000,gasolina,volkswagen,nao,14050
97751,limousine,2015,manual,84,30600,gasolina,outra,nao,10010
4028,kombi,2006,manual,155,125900,gasolina,opel,nao,3870
51880,compacto,2003,manual,75,151000,gasolina,opel,nao,1249
39925,limousine,2000,manual,110,150600,gasolina,outra,nao,900
91791,carrinha,2009,manual,145,80200,gasolina,ford,nao,12960
12597,compacto,2005,manual,60,150700,gasolina,fiat,nao,1620
98674,limousine,2013,manual,120,90500,diesel,mercedes_benz,nao,15830
3751,limousine,2013,automatica,136,51000,gasolina,bmw,nao,17530
46068,limousine,2000,manual,150,150500,gasolina,bmw,nao,2079
3030,kombi,2011,manual,170,80000,diesel,audi,nao,20390
10378,carrinha,2001,manual,82,150800,diesel,mercedes_benz,sim,2510
95670,compacto,2011,manual,60,70100,gasolina,outra,nao,6049
26381,limousine,2003,automatica,177,125500,diesel,renault,nao,2270
34944,compacto,2000,automatica,54,125200,gasolina,outra,nao,1870
5016,limousine,2000,manual,136,150700,gasolina,mercedes_benz,nao,3250
8633,kombi,2000,automatica,150,150600,diesel,audi,nao,1859
30140,limousine,2002,manual,58,150300,gasolina,opel,nao,1150
77588,limousine,2012,automatica,245,90300,diesel,bmw,nao,30920
77332,carrinha,2008,manual,116,50400,gasolina,mercedes_benz,nao,9490
37527,limousine,2009,manual,122,125800,gasolina,bmw,nao,8540
97486,limousine,2003,manual,101,150700,diesel,volkswagen,nao,4089
14003,compacto,2003,manual,69,150700,gasolina,ford,nao,530
31135,kombi,2011,manual,160,150900,diesel,opel,nao,6930
23841,carrinha,2010,manual,86,80400,gasolina,outra,nao,6069
7296,carrinha,2013,automatica,156,50200,gasolina,mercedes_benz,nao,20040
80735,compacto,2004,automatica,63,125700,gasolina,outra,nao,2310
35701,suv,2005,manual,195,150500,diesel,bmw,nao,7039
98837,kombi,2003,manual,163,150100,gasolina,mercedes_benz,nao,3030
34467,kombi,2005,manual,150,150600,diesel,mercedes_benz,nao,5500
38835,kombi,2013,automatica,102,30700,diesel,volkswagen,nao,17590
26200,limousine,2005,automatica,204,151000,diesel,mercedes_benz,nao,7560
93714,limousine,2002,manual,116,150200,diesel,mercedes_benz,nao,2939
6513,compacto,2004,manual,58,150100,gasolina,opel,nao,1199
15287,limousine,2012,manual,204,150700,diesel,bmw,nao,14010
19918,kombi,2001,manual,101,150600,diesel,volkswagen,nao,2209
71091,compacto,2000,manual,75,151000,gasolina,volkswagen,nao,920
64896,kombi,2005,manual,113,125400,gasolina,renault,nao,2940
4207,kombi,2010,manual,160,150900,gasolina,audi,nao,14779
85795,limousine,2006,manual,116,150200,diesel,audi,nao,6390
33359,limousine,2012,automatica,184,125000,diesel,bmw,nao,12870
59962,kombi,2011,manual,160,90500,gasolina,outra,nao,12330
40663,limousine,2010,manual,140,150400,diesel,volkswagen,nao,11470
55857,limousine,2002,manual,101,151000,gasolina,opel,nao,839
83920,limousine,2008,manual,105,90100,gasolina,outra,nao,6560
15981,limousine,2008,manual,184,125200,gasolina,mercedes_benz,nao,11589
5449,kombi,2002,manual,192,150200,outro,bmw,nao,4249
42982,kombi,2007,manual,110,150300,diesel,volkswagen,nao,4890
95470,coupe,2006,manual,200,150800,gasolina,opel,nao,4810
36893,kombi,2001,automatica,180,150200,diesel,audi,sim,1040
44191,limousine,2007,manual,150,150900,gasolina,bmw,nao,8410
33909,kombi,2005,manual,107,150300,diesel,peugeot,nao,1269
43026,suv,2012,automatica,86,20000,gasolina,outra,nao,12030
97561,carrinha,2010,manual,131,150300,diesel,renault,nao,6630
32693,cabrio,2014,manual,126,40900,gasolina,outra,nao,16400
41926,limousine,2004,manual,220,150400,gasolina,audi,sim,2920
81390,carrinha,2006,manual,125,150400,gasolina,opel,nao,3020
81388,carrinha,2003,manual,116,150000,diesel,ford,nao,5920
55154,limousine,2002,manual,110,125500,gasolina,outra,nao,1280
17340,carrinha,2009,manual,175,125000,diesel,ford,nao,10910
8370,limousine,2009,manual,125,150900,gasolina,ford,nao,7840
2228,kombi,2001,automatica,170,150100,diesel,mercedes_benz,nao,1670
48762,limousine,2008,manual,150,150500,diesel,bmw,nao,14500
29764,limousine,2012,manual,98,91000,outro,outra,nao,3010
34969,limousine,2000,manual,193,125100,gasolina,bmw,sim,107
87442,coupe,2007,automatica,258,150700,gasolina,bmw,nao,12760
86968,kombi,2002,manual,101,150700,gasolina,opel,sim,1180
94565,coupe,2012,automatica,156,40900,gasolina,mercedes_benz,nao,18770
88024,limousine,2000,manual,101,150000,gasolina,volkswagen,nao,2699
71306,limousine,2006,automatica,140,150200,diesel,volkswagen,nao,3580
16915,kombi,2002,manual,143,150100,diesel,mercedes_benz,nao,1540
95659,coupe,2004,automatica,163,150400,gasolina,mercedes_benz,nao,5890
12700,kombi,2008,manual,109,125800,diesel,ford,nao,4230
80027,carrinha,2011,automatica,174,150300,diesel,volkswagen,nao,10049
39011,compacto,2012,manual,122,40000,gasolina,outra,nao,15069
59471,kombi,2010,automatica,170,150000,diesel,volkswagen,nao,6735
60151,limousine,2012,manual,110,125000,diesel,outra,nao,11540
31227,cabrio,2005,manual,220,100300,gasolina,audi,nao,8950
93557,kombi,2006,manual,82,100900,gasolina,outra,sim,1430
84433,kombi,2003,manual,143,125100,gasolina,bmw,nao,4900
10705,kombi,2003,manual,101,40900,gasolina,opel,nao,4050
25333,kombi,2009,automatica,143,150800,diesel,audi,nao,12980
90627,limousine,2012,manual,122,60400,gasolina,audi,nao,13339
76984,compacto,2013,manual,136,60400,gasolina,outra,sim,10510
92810,suv,2007,automatica,224,150300,diesel,mercedes_benz,nao,12559
13193,compacto,2012,manual,95,71000,gasolina,outra,nao,8839
88356,carrinha,2010,automatica,140,150400,diesel,ford,nao,6370
30885,cabrio,2011,automatica,186,126000,gasolina,outra,nao,5500
32717,coupe,2006,automatica,476,125300,gasolina,mercedes_benz,sim,10090
75741,cabrio,2005,manual,136,150500,gasolina,peugeot,nao,3320
41375,kombi,2005,automatica,163,150900,diesel,audi,sim,2680
28915,limousine,2002,manual,121,125300,gasolina,outra,nao,1220
25042,coupe,2002,automatica,147,150900,gasolina,opel,nao,1720
93902,limousine,2015,automatica,170,30800,diesel,mercedes_benz,nao,26510
99990,compacto,2003,manual,58,150200,gasolina,renault,sim,660
80536,suv,2010,manual,150,90800,gasolina,outra,nao,11840
25245,limousine,2006,manual,140,150600,diesel,volkswagen,nao,4680
76003,limousine,2002,manual,105,150100,gasolina,bmw,nao,1830
73724,coupe,2005,manual,143,150200,gasolina,mercedes_benz,nao,6020
97857,kombi,2009,manual,2005,150400,diesel,mercedes_benz,nao,10070
12733,carrinha,2004,manual,131,30100,diesel,volkswagen,nao,3900
67813,kombi,2009,manual,140,151000,diesel,audi,nao,7630
1136,coupe,2011,automatica,231,80300,diesel,mercedes_benz,nao,25960
54419,limousine,2003,automatica,272,150600,outro,bmw,sim,4550
97730,kombi,2004,manual,193,150500,diesel,bmw,nao,3540
96911,carrinha,2009,manual,140,90400,gasolina,opel,nao,9020
45181,compacto,2012,automatica,61,50100,gasolina,outra,nao,4940
33606,limousine,2010,automatica,190,100900,gasolina,bmw,nao,20960
82255,kombi,2012,manual,160,90500,gasolina,audi,nao,16470
65173,coupe,2010,manual,160,150800,gasolina,volkswagen,nao,9840
44913,limousine,2006,manual,80,60500,gasolina,ford,nao,4770
83879,coupe,2008,manual,480,70500,gasolina,outra,nao,64089
44915,kombi,2005,manual,129,125700,gasolina,outra,sim,3550
55841,suv,2010,manual,170,125700,diesel,outra,nao,10520
16838,compacto,2004,manual,58,150800,gasolina,opel,nao,1790
36506,compacto,2005,manual,75,70700,gasolina,opel,nao,2830
55476,compacto,2003,automatica,75,41000,gasolina,peugeot,nao,1950
63182,compacto,2005,manual,82,151000,diesel,renault,nao,2030
99272,kombi,2012,manual,170,80100,diesel,audi,nao,18589
7284,kombi,2009,manual,103,150700,diesel,renault,nao,5990
5200,suv,2008,automatica,225,150200,diesel,volkswagen,nao,12710
45340,compacto,2006,manual,60,125500,gasolina,volkswagen,sim,1790
13671,limousine,2006,manual,102,150500,gasolina,volkswagen,nao,4070
61388,carrinha,2009,manual,105,70900,gasolina,opel,nao,6320
34277,compacto,2002,manual,58,125200,gasolina,opel,nao,2340
5470,carrinha,2005,manual,126,151000,gasolina,outra,nao,20
49179,limousine,2014,manual,85,30400,gasolina,volkswagen,nao,12270
24636,compacto,2000,manual,60,151000,gasolina,ford,nao,1070
61736,kombi,2006,manual,109,125600,diesel,ford,sim,4460
79347,coupe,2013,manual,140,50700,diesel,volkswagen,nao,16918
85273,limousine,2011,manual,80,70100,gasolina,volkswagen,nao,9060
25436,suv,2011,manual,177,125700,diesel,outra,nao,18010
99913,carrinha,2000,manual,86,150100,gasolina,outra,nao,940
79795,kombi,2007,manual,170,150400,diesel,volkswagen,nao,6560
82434,limousine,2000,automatica,105,150300,gasolina,volkswagen,nao,2240
26183,kombi,2002,manual,110,150300,diesel,outra,nao,1950
59035,kombi,2009,manual,101,90400,gasolina,ford,nao,5605
68364,kombi,2002,automatica,129,151000,gasolina,mercedes_benz,nao,3330
7471,limousine,2004,automatica,218,150300,diesel,bmw,nao,5299
76930,kombi,2000,manual,90,150400,gasolina,bmw,nao,1520
20452,limousine,2000,manual,150,151000,gasolina,bmw,nao,2270
39457,kombi,2013,manual,131,60300,diesel,opel,nao,11079
79464,limousine,2002,manual,90,150200,gasolina,outra,sim,2000
95420,compacto,2013,manual,90,40500,diesel,audi,nao,14580
38763,compacto,2002,manual,75,150200,gasolina,opel,nao,1310
36850,kombi,2013,automatica,140,150800,diesel,ford,nao,10670
97415,kombi,2002,automatica,170,150300,diesel,mercedes_benz,nao,2070
83162,limousine,2008,manual,116,5200,diesel,audi,nao,7590
87014,compacto,2006,automatica,101,101000,gasolina,ford,nao,3020
95673,cabrio,2006,automatica,163,150700,gasolina,mercedes_benz,nao,9840
12491,limousine,2011,manual,116,60700,gasolina,mercedes_benz,nao,11000
82867,kombi,2002,automatica,170,150400,diesel,mercedes_benz,nao,3440
29507,compacto,2015,manual,105,30400,diesel,audi,nao,16990
17694,carrinha,2000,manual,64,150500,diesel,outra,sim,370
79054,cabrio,2005,automatica,143,80800,gasolina,outra,nao,5240
58448,suv,2008,automatica,173,150900,diesel,outra,nao,13580
51958,carrinha,2013,manual,110,125000,diesel,opel,nao,8780
84417,cabrio,2002,manual,136,150000,gasolina,peugeot,nao,2960
7711,kombi,2000,manual,101,151000,diesel,opel,nao,800
91851,compacto,2014,manual,69,60100,gasolina,outra,nao,6230
82099,compacto,2010,manual,65,30000,gasolina,outra,nao,4740
7324,limousine,2012,automatica,211,60600,diesel,outra,nao,25950
18054,compacto,2002,manual,58,150400,gasolina,opel,nao,790
72670,limousine,2008,manual,143,125100,gasolina,bmw,sim,6070
76051,limousine,2001,automatica,102,150900,gasolina,mercedes_benz,sim,1960
36008,limousine,2011,automatica,184,50300,gasolina,mercedes_benz,nao,19900
94052,suv,2009,automatica,169,70900,gasolina,outra,nao,13520
7183,compacto,2015,manual,80,20800,gasolina,outra,nao,10000
71383,kombi,2010,manual,109,125400,diesel,ford,nao,6550
39905,limousine,2011,automatica,136,150600,diesel,mercedes_benz,nao,8040
41518,kombi,2005,automatica,272,150100,diesel,bmw,nao,8670
76262,compacto,2002,manual,58,80800,gasolina,opel,nao,2840
42464,compacto,2011,automatica,105,60400,gasolina,volkswagen,nao,13510
55805,kombi,2011,automatica,160,90700,diesel,opel,nao,13560
55814,compacto,2014,manual,86,30900,gasolina,outra,nao,7550
44035,limousine,2000,manual,150,150200,gasolina,outra,nao,2020
88350,cabrio,2003,manual,170,150800,gasolina,bmw,nao,6060
61754,carrinha,2016,automatica,179,40800,diesel,volkswagen,nao,38000
68469,compacto,2001,manual,80,151000,diesel,renault,nao,1140
93529,limousine,2006,manual,146,151000,gasolina,ford,nao,5530
57200,kombi,2004,automatica,143,150700,diesel,mercedes_benz,nao,3980
56414,carrinha,2014,manual,132,30300,gasolina,outra,nao,19049
3064,kombi,2000,manual,101,150800,gasolina,volkswagen,sim,670
31150,kombi,2009,manual,101,150600,diesel,opel,nao,4010
43194,limousine,2012,automatica,204,151000,diesel,audi,nao,17530
17608,limousine,2006,manual,102,126000,gasolina,volkswagen,nao,8539
8266,carrinha,2005,manual,131,151000,diesel,volkswagen,nao,7000
73114,kombi,2003,manual,131,150200,diesel,outra,nao,3790
7762,compacto,2004,manual,101,125400,diesel,volkswagen,nao,4620
78905,suv,2009,manual,140,150600,diesel,outra,nao,7930
29283,kombi,2005,manual,145,150200,gasolina,ford,nao,3850
74889,kombi,2010,manual,143,70900,diesel,audi,nao,16910
73140,limousine,2010,automatica,387,125100,gasolina,mercedes_benz,nao,27980
263,limousine,2003,manual,122,100300,gasolina,opel,nao,3260
95144,limousine,2014,manual,110,125500,diesel,renault,nao,8519
76995,kombi,2014,manual,170,41000,gasolina,audi,nao,26660
81692,limousine,2002,manual,75,90100,gasolina,outra,nao,1420
91224,limousine,2010,automatica,122,100600,gasolina,volkswagen,nao,9300
11984,outro,2002,manual,82,150400,gasolina,opel,nao,1340
7138,kombi,2001,manual,101,150200,gasolina,opel,nao,749
3647,limousine,2000,manual,75,150600,gasolina,volkswagen,nao,1180
13694,compacto,2006,automatica,68,151000,gasolina,outra,nao,3470
80312,kombi,2008,automatica,140,150000,diesel,outra,nao,6999
77110,kombi,2001,manual,116,150500,gasolina,ford,nao,650
14152,kombi,2005,manual,150,150800,diesel,bmw,nao,5790
70929,carrinha,2005,automatica,101,151000,diesel,opel,nao,1440
28588,compacto,2001,manual,75,150300,gasolina,volkswagen,nao,1270
44377,suv,2012,manual,105,126000,gasolina,outra,nao,7320
70698,limousine,2004,manual,105,150000,gasolina,outra,nao,2660
21399,limousine,2005,manual,105,150300,diesel,volkswagen,nao,5090
27260,coupe,2004,automatica,218,100500,gasolina,mercedes_benz,nao,5739
9003,suv,2007,manual,86,100900,diesel,outra,nao,6509
79176,coupe,2009,manual,226,70300,gasolina,ford,nao,15000
34278,compacto,2007,manual,65,70000,gasolina,renault,sim,1770
18460,limousine,2008,manual,140,60900,gasolina,mercedes_benz,nao,8290
81724,limousine,2007,manual,140,150300,diesel,volkswagen,nao,5910
8484,compacto,2001,manual,54,150000,gasolina,outra,nao,919
44395,limousine,2000,manual,75,150600,gasolina,volkswagen,nao,3079
74253,limousine,2010,manual,110,125400,gasolina,renault,nao,7269
14916,limousine,2014,manual,250,41000,gasolina,ford,nao,18999
52149,compacto,2004,manual,250,150600,gasolina,audi,nao,8600
78817,coupe,2008,automatica,387,125000,gasolina,mercedes_benz,nao,5020
79493,compacto,2012,manual,86,50300,gasolina,outra,nao,9550
72398,limousine,2005,manual,140,150900,gasolina,outra,nao,2919
82854,compacto,2013,manual,90,20600,gasolina,outra,nao,8930
17128,outro,2002,manual,90,70100,diesel,outra,nao,3150
38740,compacto,2007,manual,60,151000,gasolina,volkswagen,nao,2559
54324,kombi,2000,automatica,122,150300,diesel,mercedes_benz,nao,1590
30285,kombi,2010,manual,105,150300,diesel,audi,nao,8419
64624,suv,2001,automatica,177,150400,gasolina,outra,nao,3280
83897,coupe,2009,automatica,218,150300,gasolina,bmw,nao,11489
43778,compacto,2016,manual,69,30900,gasolina,outra,nao,11540
97427,kombi,2006,manual,140,125200,diesel,audi,sim,1649
46844,coupe,2010,manual,116,71000,gasolina,opel,nao,7550
2946,compacto,2005,manual,54,150100,gasolina,volkswagen,nao,2260
66410,kombi,2000,manual,150,151000,gasolina,volkswagen,sim,580
1523,limousine,2007,automatica,129,125400,gasolina,bmw,nao,7060
6128,limousine,2006,manual,105,150200,gasolina,outra,nao,1029
44588,compacto,2002,manual,60,150300,gasolina,fiat,nao,830
30853,limousine,2001,automatica,116,151000,diesel,mercedes_benz,nao,2510
88277,suv,2014,automatica,179,125900,diesel,volkswagen,nao,25560
13170,cabrio,2004,manual,143,150800,outro,bmw,nao,6900
21459,compacto,2011,manual,58,40400,gasolina,renault,nao,4550
96990,limousine,2005,manual,150,151000,diesel,bmw,nao,4420
55902,suv,2008,manual,103,150700,diesel,outra,sim,6059
56499,compacto,2007,manual,54,150600,gasolina,volkswagen,nao,2130
59128,limousine,2009,manual,122,101000,gasolina,volkswagen,nao,7760
81010,carrinha,2003,manual,125,150300,diesel,opel,nao,1610
47501,suv,2007,automatica,224,150600,diesel,mercedes_benz,nao,12355
45319,limousine,2008,automatica,314,150300,diesel,mercedes_benz,nao,9529
87131,carrinha,2000,manual,75,100200,gasolina,renault,sim,779
29184,limousine,2014,automatica,140,20300,gasolina,outra,nao,16530
25159,limousine,2009,manual,109,125900,diesel,outra,nao,5740
77229,compacto,2007,manual,68,60900,gasolina,peugeot,nao,4010
17196,limousine,2013,manual,122,30600,gasolina,volkswagen,nao,14520
1885,carrinha,2006,automatica,116,150300,diesel,volkswagen,nao,5080
34671,limousine,2001,manual,170,150000,diesel,mercedes_benz,nao,3260
3388,coupe,2003,automatica,149,150800,diesel,mercedes_benz,nao,3560
72875,compacto,2000,manual,60,150500,gasolina,volkswagen,nao,1190
